setting,regime,metric,seed,N,T,reject,statistic,product_mean,cluster_se
beta=2.0,smooth,typeI,70742,120,100,0,1.0898003888495562,0.004279763949092993,0.003927108113450858
beta=2.0,smooth,typeI,70743,120,100,0,0.8209639832229245,0.003658823897681374,0.004456741065932799
beta=2.0,smooth,typeI,70744,120,100,0,1.1676235245503817,0.004702368623647608,0.004027298632458055
beta=2.0,smooth,typeI,70745,120,100,0,0.27670495722992,0.0013142559020436397,0.004749665185620785
beta=2.0,smooth,typeI,70746,120,100,0,-0.08132605626819975,-0.00036654136574598765,0.004507059392345246
beta=2.0,smooth,typeI,70747,120,100,1,1.7588499951586458,0.006565150334045253,0.003732638003306862
beta=2.0,smooth,typeI,70748,120,100,1,3.8930639402328233,0.016523837412073448,0.004244430008279094
beta=2.0,smooth,typeI,70749,120,100,0,0.685317794417301,0.002897582498400856,0.004228085892420985
beta=2.0,smooth,typeI,70750,120,100,0,-0.37583305413455237,-0.0016873213827599946,0.004489550251628252
beta=2.0,smooth,typeI,70751,120,100,0,-0.6943136051568749,-0.003043135885441486,0.004382941458786353
beta=2.0,smooth,typeI,70752,120,100,0,0.10194348857371548,0.00042900552638172406,0.004208268055016672
beta=2.0,smooth,typeI,70753,120,100,0,-0.5081989601188092,-0.0021748918721003177,0.004279607088514823
beta=2.0,smooth,typeI,70754,120,100,0,1.0162560414594959,0.004143351690636911,0.004077074596955347
beta=2.0,smooth,typeI,70755,120,100,0,0.28248127278104024,0.0011103874612576196,0.003930835663284179
beta=2.0,smooth,typeI,70756,120,100,0,0.7871957036773997,0.002912481714016784,0.003699819117928451
beta=2.0,smooth,typeI,70757,120,100,0,1.52911206971315,0.006311934906912482,0.004127843231331339
beta=2.0,smooth,typeI,70758,120,100,0,1.3441270585483658,0.005913211678928124,0.004399295171778098
beta=2.0,smooth,typeI,70759,120,100,1,2.793212793163068,0.011705747651934321,0.004190782628730047
beta=2.0,smooth,typeI,70760,120,100,0,-0.3392297481446219,-0.0014036216507693066,0.00413767264942492
beta=2.0,smooth,typeI,70761,120,100,1,2.47646210351526,0.010312166196277296,0.004164071875616226
beta=2.0,smooth,typeI,70762,120,100,0,0.15161143598413374,0.0006713446991515645,0.004428061081235462
beta=2.0,smooth,typeI,70763,120,100,0,1.2496266316708668,0.004760030583190858,0.003809162242986334
beta=2.0,smooth,typeI,70764,120,100,1,2.6236891936665017,0.012484179754963175,0.004758254058864734
beta=2.0,smooth,typeI,70765,120,100,0,1.2170255032805442,0.005062822047852564,0.00415999667566991
beta=2.0,smooth,typeI,70766,120,100,0,0.46981377149980563,0.0019181153003807918,0.004082714081065597
beta=2.0,smooth,typeI,70767,120,100,0,1.3983191605230418,0.005661533967912122,0.00404881383860493
beta=2.0,smooth,typeI,70768,120,100,0,1.32562718150113,0.005895465627612793,0.0044473029143358486
beta=2.0,smooth,typeI,70769,120,100,0,-0.2929903207100799,-0.0013923797781370529,0.004752306406445562
beta=2.0,smooth,typeI,70770,120,100,1,2.4738004995130765,0.01117343630677244,0.004516708727713382
beta=2.0,smooth,typeI,70771,120,100,0,-0.007902303653038937,-3.2300553313042566e-05,0.00408748571698089
beta=2.0,smooth,typeI,70772,120,100,0,0.05854204753721598,0.00024743967776424264,0.004226700092902316
beta=2.0,smooth,typeI,70773,120,100,1,2.2496458958218657,0.008299140101972784,0.0036890872991995247
beta=2.0,smooth,typeI,70774,120,100,0,0.9186744280656896,0.0036361931027622412,0.003958086773372379
beta=2.0,smooth,typeI,70775,120,100,0,0.7466537346479387,0.003314750394617028,0.004439474740161843
beta=2.0,smooth,typeI,70776,120,100,0,0.8287541096721305,0.003533816491927966,0.004264010821407576
beta=2.0,smooth,typeI,70777,120,100,0,0.6091716862843873,0.002892609944332375,0.004748431369119773
beta=2.0,smooth,typeI,70778,120,100,0,0.9195151320851425,0.0037285100663249434,0.004054865370045592
beta=2.0,smooth,typeI,70779,120,100,1,1.9432527538559234,0.007656369708890277,0.0039399762556353145
beta=2.0,smooth,typeI,70780,120,100,0,0.7930989413684245,0.0030381398599323432,0.0038307198527970437
beta=2.0,smooth,typeI,70781,120,100,1,1.8756695618851265,0.008439243910331724,0.004499323378607226
beta=2.0,smooth,typeI,70782,120,100,0,-1.465839792146311,-0.006804385741597823,0.004641970956208459
beta=2.0,smooth,typeI,70783,120,100,1,1.6823815566162965,0.007257750119673647,0.004313973896784065
beta=2.0,smooth,typeI,70784,120,100,0,-0.20500202446217164,-0.0008887679786433302,0.00433541074033311
beta=2.0,smooth,typeI,70785,120,100,0,1.206388086882801,0.004839173905629496,0.004011291190825241
beta=2.0,smooth,typeI,70786,120,100,0,1.3659449415637979,0.006152714299814582,0.004504364789967789
beta=2.0,smooth,typeI,70787,120,100,0,-1.347699312503945,-0.0057395012377236924,0.004258740198553667
beta=2.0,smooth,typeI,70788,120,100,0,-0.030928148724595237,-0.000141577642957909,0.004577630695539208
beta=2.0,smooth,typeI,70789,120,100,0,-0.7676723275419846,-0.003494092938885826,0.004551542127451157
beta=2.0,smooth,typeI,70790,120,100,0,0.832066886855672,0.003413808657604861,0.0041028055695202905
beta=2.0,smooth,typeI,70791,120,100,1,1.9530586693285992,0.00913776987284463,0.004678697069548817
beta=2.0,smooth,typeI,70792,120,100,0,-0.889323493913296,-0.0037086443984623184,0.004170186016500189
beta=2.0,smooth,typeI,70793,120,100,0,0.6159814721126207,0.0026696073729147837,0.004333908556955258
beta=2.0,smooth,typeI,70794,120,100,0,-0.6187772540194192,-0.0023788450873796457,0.0038444287858470467
beta=2.0,smooth,typeI,70795,120,100,0,1.502800211832117,0.006019469043897702,0.004005501860130265
beta=2.0,smooth,typeI,70796,120,100,0,0.5555448720391938,0.00251411199426729,0.00452548861631814
beta=2.0,smooth,typeI,70797,120,100,0,0.9015653472909045,0.003892626544163886,0.004317631057871468
beta=2.0,smooth,typeI,70798,120,100,0,0.4796869465186233,0.0017884764722841406,0.003728424309362991
beta=2.0,smooth,typeI,70799,120,100,0,-1.0246238639499985,-0.0042162645455791035,0.004114938851145922
beta=2.0,smooth,typeI,70800,120,100,0,-0.49741213999463246,-0.0022175289299534444,0.00445813190240466
beta=2.0,smooth,typeI,70801,120,100,0,-1.5320152558292985,-0.006401801352256075,0.004178679897538423
beta=2.0,smooth,typeI,70802,120,100,0,1.3120698472438708,0.005735778385510891,0.004371549576845658
beta=2.0,smooth,typeI,70803,120,100,0,-0.1508044611153081,-0.0006490885809651677,0.004304173604445703
beta=2.0,smooth,typeI,70804,120,100,1,1.710401745492313,0.008152861775589049,0.0047666355562811765
beta=2.0,smooth,typeI,70805,120,100,0,-0.12919404405786958,-0.0005055138473022908,0.003912826252856185
beta=2.0,smooth,typeI,70806,120,100,0,1.2483751631136328,0.005300467515857286,0.004245893119690985
beta=2.0,smooth,typeI,70807,120,100,0,-0.024852455400881764,-0.00011813973575919749,0.004753644412737016
beta=2.0,smooth,typeI,70808,120,100,0,0.661559523679171,0.0027629809586317117,0.004176466152683855
beta=2.0,smooth,typeI,70809,120,100,0,0.8078153669680147,0.0031529806878319603,0.003903095703249727
beta=2.0,smooth,typeI,70810,120,100,0,0.8242666201579687,0.00310254567514134,0.003764007420980779
beta=2.0,smooth,typeI,70811,120,100,1,2.081897584376957,0.009192515926258788,0.004415450594323928
beta=2.0,smooth,typeI,70812,120,100,1,2.7013251377177903,0.010320293961753138,0.003820456048645895
beta=2.0,smooth,typeI,70813,120,100,0,1.07134207523996,0.004024908573451734,0.0037568846276762073
beta=2.0,smooth,typeI,70814,120,100,0,-1.647032699581982,-0.007770270589337031,0.004717739114292709
beta=2.0,smooth,typeI,70815,120,100,0,1.0887496739119178,0.004747937881123902,0.0043609086596227255
beta=2.0,smooth,typeI,70816,120,100,0,-0.7536849147108261,-0.0027872434933427065,0.0036981548110354783
beta=2.0,smooth,typeI,70817,120,100,1,2.384936184151038,0.010972846246686856,0.004600897214611569
beta=2.0,smooth,typeI,70818,120,100,0,0.940047974842137,0.004188215581374831,0.004455321104306576
beta=2.0,smooth,typeI,70819,120,100,0,1.5346809354994344,0.006111785402513105,0.003982446944598378
beta=2.0,smooth,typeI,70820,120,100,0,1.3484121474896709,0.004513415017879528,0.003347207325506611
beta=2.0,smooth,typeI,70821,120,100,1,2.0632739654300374,0.009010008276361383,0.004366850174685102
beta=2.0,smooth,typeI,70822,120,100,0,-0.8031294475164316,-0.003246481303720815,0.004042288965695524
beta=2.0,smooth,typeI,70823,120,100,0,1.0183788266422753,0.004616351564268326,0.004533039615021282
beta=2.0,smooth,typeI,70824,120,100,0,-0.05547633268150957,-0.00023479349840988117,0.004232318306940619
beta=2.0,smooth,typeI,70825,120,100,0,1.4640891276469088,0.006118414394285866,0.004178990389826479
beta=2.0,smooth,typeI,70826,120,100,0,-0.5877262150762248,-0.0029039401765713255,0.0049409743892310475
beta=2.0,smooth,typeI,70827,120,100,0,-0.5286135316591727,-0.0022324066262248182,0.004223135603846361
beta=2.0,smooth,typeI,70828,120,100,0,0.5773119711985338,0.00248249419033804,0.004300091309702507
beta=2.0,smooth,typeI,70829,120,100,0,1.3643190592980026,0.004851740744370035,0.0035561628427784706
beta=2.0,smooth,typeI,70830,120,100,0,-2.323232227738629,-0.009505420705521177,0.004091463863159945
beta=2.0,smooth,typeI,70831,120,100,0,1.5544862456744832,0.005261701302410978,0.0033848490567556953
beta=2.0,smooth,typeI,70832,120,100,0,1.554815584326223,0.006301559480909292,0.004052930485411916
beta=2.0,smooth,typeI,70833,120,100,1,1.8388848180478328,0.007394448940817355,0.0040211593832545365
beta=2.0,smooth,typeI,70834,120,100,0,-1.6260959198103133,-0.006616517151304507,0.004068958706984723
beta=2.0,smooth,typeI,70835,120,100,0,0.9140756742464546,0.004035895174537647,0.004415274673910074
beta=2.0,smooth,typeI,70836,120,100,0,1.2649471457594552,0.005044805503859886,0.003988155173733413
beta=2.0,smooth,typeI,70837,120,100,0,1.5855998143368824,0.006333393570876443,0.003994320328250761
beta=2.0,smooth,typeI,70838,120,100,0,0.6122484132236686,0.0028739764459166533,0.004694134576493744
beta=2.0,smooth,typeI,70839,120,100,1,2.034804797301148,0.008956132246828027,0.004401469988033713
beta=2.0,smooth,typeI,70840,120,100,0,-0.3597865462888447,-0.0016436892659060576,0.004568512310592255
beta=2.0,smooth,typeI,70841,120,100,0,0.03180820532794924,0.00012595287716817927,0.003959760567110868
beta=2.0,smooth,typeI,70842,120,100,0,0.26328298431920405,0.001090279018174252,0.004141091840756402
beta=2.0,smooth,typeI,70843,120,100,0,-0.4495491782611008,-0.002044774710225581,0.004548500607063647
beta=2.0,smooth,typeI,70844,120,100,0,0.16376526989822474,0.0006874966913260062,0.004198061602153282
beta=2.0,smooth,typeI,70845,120,100,1,1.8333342343515744,0.007074083340365295,0.0038585890165670207
beta=2.0,smooth,typeI,70846,120,100,0,-1.282882092756021,-0.00529607627521794,0.00412826424589056
beta=2.0,smooth,typeI,70847,120,100,0,1.4556270320942208,0.006174702327090104,0.004241953598653987
beta=2.0,smooth,typeI,70848,120,100,1,2.806330133631898,0.012368591088979917,0.004407389900693089
beta=2.0,smooth,typeI,70849,120,100,0,1.5773820021833485,0.005868252071349753,0.0037202478938057836
beta=2.0,smooth,typeI,70850,120,100,0,1.5089085195705254,0.0066896701216877935,0.0044334497651268125
beta=2.0,smooth,typeI,70851,120,100,0,0.534461510737427,0.0023910947184523188,0.004473838939595835
beta=2.0,smooth,typeI,70852,120,100,0,0.8233579249395644,0.0035832925286892418,0.00435204717189339
beta=2.0,smooth,typeI,70853,120,100,0,-0.1200585973230182,-0.0004990376032295403,0.004156616971684896
beta=2.0,smooth,typeI,70854,120,100,0,0.3496054052356358,0.0014051989443748403,0.004019385636866023
beta=2.0,smooth,typeI,70855,120,100,0,-0.9960033397852768,-0.003940641451836901,0.00395645405434729
beta=2.0,smooth,typeI,70856,120,100,0,0.3035734823956965,0.0012805642425646685,0.004218300730547675
beta=2.0,smooth,power,75707,120,100,1,4.073969701172996,0.017822520952252053,0.004374730854557045
beta=2.0,smooth,power,75708,120,100,1,5.297621739088793,0.024612042675507192,0.004645866369413633
beta=2.0,smooth,power,75709,120,100,1,4.844804014438101,0.01975458068723011,0.004077477773787973
beta=2.0,smooth,power,75710,120,100,1,3.375197993726439,0.015387379396489789,0.004558956074603823
beta=2.0,smooth,power,75711,120,100,1,3.7733329036343477,0.015552502223994227,0.004121688337918601
beta=2.0,smooth,power,75712,120,100,1,5.8395546045309645,0.021183912256639292,0.003627658904020264
beta=2.0,smooth,power,75713,120,100,1,4.85403928657702,0.022330622967632618,0.004600420731942564
beta=2.0,smooth,power,75714,120,100,1,4.096455515199366,0.018803392913426302,0.004590161627206436
beta=2.0,smooth,power,75715,120,100,1,4.528457714048859,0.018976500040713225,0.004190499556138393
beta=2.0,smooth,power,75716,120,100,1,3.7790477979143886,0.014626924454596464,0.0038705317415325853
beta=2.0,smooth,power,75717,120,100,1,4.7349707238749605,0.02123296608998813,0.004484286667903977
beta=2.0,smooth,power,75718,120,100,1,4.465702406433337,0.01807294968505661,0.004047056440442723
beta=2.0,smooth,power,75719,120,100,1,4.025761733751493,0.018117639055170484,0.004500425075650756
beta=2.0,smooth,power,75720,120,100,1,3.021652961957006,0.012297112803019185,0.004069664173166605
beta=2.0,smooth,power,75721,120,100,1,2.8850273596603366,0.013686377674673518,0.004743933408064753
beta=2.0,smooth,power,75722,120,100,1,4.8670999545790625,0.021992135329314474,0.004518529624324612
beta=2.0,smooth,power,75723,120,100,1,3.837097809363327,0.017274782701855153,0.004502043877980134
beta=2.0,smooth,power,75724,120,100,1,5.021396449955462,0.021909942105552787,0.0043633165243798094
beta=2.0,smooth,power,75725,120,100,1,4.011658540361866,0.01677165027756946,0.004180727274973057
beta=2.0,smooth,power,75726,120,100,1,4.492025208643097,0.020424223740544933,0.004546774070022296
beta=2.0,smooth,power,75727,120,100,1,4.093060716150079,0.016676870061270735,0.004074425281664755
beta=2.0,smooth,power,75728,120,100,1,3.5204322368954157,0.016174638818972787,0.004594503666185266
beta=2.0,smooth,power,75729,120,100,1,5.0899989790397635,0.023927332131373703,0.004700852049264581
beta=2.0,smooth,power,75730,120,100,1,4.148927510360713,0.017358500551416477,0.004183852455380042
beta=2.0,smooth,power,75731,120,100,1,4.625735761779836,0.0213899005234612,0.004624107736588707
beta=2.0,smooth,power,75732,120,100,1,2.2286378739572537,0.010884042328890692,0.00488371953832256
beta=2.0,smooth,power,75733,120,100,1,4.986586332371851,0.0221763130792336,0.004447193250274184
beta=2.0,smooth,power,75734,120,100,1,4.556818785844044,0.021782650765588184,0.004780231953321675
beta=2.0,smooth,power,75735,120,100,1,3.237361171299911,0.014603801260913252,0.004511020083387645
beta=2.0,smooth,power,75736,120,100,1,4.408447527313288,0.01899376720131425,0.004308493428499517
beta=2.0,smooth,power,75737,120,100,1,6.345589439367766,0.024378009339427853,0.003841724960677052
beta=2.0,smooth,power,75738,120,100,1,4.284757867811851,0.020562602275762558,0.004799011498463858
beta=2.0,smooth,power,75739,120,100,1,5.8624836389028445,0.022596260367126964,0.0038543835273467503
beta=2.0,smooth,power,75740,120,100,1,5.011816322864275,0.023620142854437493,0.004712890763111301
beta=2.0,smooth,power,75741,120,100,1,5.400200796083766,0.02307061638917867,0.004272177509752881
beta=2.0,smooth,power,75742,120,100,1,5.55754533371182,0.023686588679799177,0.00426205946285627
beta=2.0,smooth,power,75743,120,100,1,4.706394661352641,0.02057092536961954,0.004370845806566369
beta=2.0,smooth,power,75744,120,100,1,6.699888716793633,0.025188627988396935,0.003759559158835023
beta=2.0,smooth,power,75745,120,100,1,2.857649159524749,0.011650260985740419,0.00407686890005698
beta=2.0,smooth,power,75746,120,100,1,2.4392323123257675,0.011471860589601634,0.004703061914862632
beta=2.0,smooth,power,75747,120,100,1,5.928122061168833,0.026719978364873883,0.0045073259438935314
beta=2.0,smooth,power,75748,120,100,1,8.519978389104685,0.03277854122841908,0.003847256381581454
beta=2.0,smooth,power,75749,120,100,1,7.248816737950758,0.03081883729645298,0.004251568002140645
beta=2.0,smooth,power,75750,120,100,1,4.019433646536396,0.018533728138121406,0.004611029753928687
beta=2.0,smooth,power,75751,120,100,1,3.888767524580523,0.01673780965983165,0.004304142521771634
beta=2.0,smooth,power,75752,120,100,1,2.0621479908659874,0.01015234312329088,0.004923188426950609
beta=2.0,smooth,power,75753,120,100,1,5.139004342664099,0.019491081386778214,0.003792773869631308
beta=2.0,smooth,power,75754,120,100,1,6.624961904220318,0.026368189047261795,0.003980126894082876
beta=2.0,smooth,power,75755,120,100,1,5.636443315880613,0.02566691650485251,0.004553743392138135
beta=2.0,smooth,power,75756,120,100,1,4.310470103574179,0.018652420226595974,0.004327235725664738
beta=2.0,smooth,power,75757,120,100,1,5.644633413638873,0.024284748977404135,0.004302272122530754
beta=2.0,smooth,power,75758,120,100,1,5.189630303339278,0.024882410396010864,0.004794640261754334
beta=2.0,smooth,power,75759,120,100,1,3.8853749557304385,0.016243280410600223,0.004180621071498756
beta=2.0,smooth,power,75760,120,100,1,6.689957449297951,0.02685235936194718,0.0040138311140925234
beta=2.0,smooth,power,75761,120,100,1,3.784653714910525,0.01735645204581982,0.004586007955612962
beta=2.0,smooth,power,75762,120,100,1,5.131026687265732,0.02394991217306818,0.004667664705877962
beta=2.0,smooth,power,75763,120,100,1,4.578087839167057,0.01808653162296762,0.003950673787477679
beta=2.0,smooth,power,75764,120,100,1,6.630521603781254,0.027652013947352824,0.0041704130684957616
beta=2.0,smooth,power,75765,120,100,1,4.418154997485324,0.019355577951663053,0.004380918723467067
beta=2.0,smooth,power,75766,120,100,1,5.027272847974812,0.02445449265887265,0.004864365511556409
beta=2.0,smooth,power,75767,120,100,1,3.6242573038936543,0.014201277087423848,0.00391839648696216
