design,signal,fit,training_rows,validation_pairs,groups,peers,total_observations,method,replications,rejections,power,power_ci_lower,power_ci_upper,target,mean,bias,bias_allowance,absolute_allowance,signed_allowance,radius,lower,coverage_failures,allowance_failures
eight_rare,0.125,estimated,8192,8192,100,64,30976,absolute_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068809138245706745,6.5737955579802157e-06,0.0089512167911219229,0.0089512167911219229,0.0085186182890653536,0.0052677482509660613,-0.0073380512175173209,0,0
eight_rare,0.125,estimated,8192,8192,100,64,30976,signed_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068809138245706745,6.5737955579802157e-06,0.0085186182890653536,0.0089512167911219229,0.0085186182890653536,0.018925937827213111,-0.020563642291707786,0,0
eight_rare,0.125,estimated,8192,8192,100,64,30976,signed_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068809138245706745,6.5737955579802157e-06,0.0085186182890653536,0.0089512167911219229,0.0085186182890653536,0.0052677482509660613,-0.0069054527154607396,0,0
eight_rare,0.125,estimated,8192,8192,400,64,50176,absolute_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068639327124223352,6.5737955579802157e-06,0.0089512167911219229,0.0089512167911219229,0.0085186182890653536,0.0094629689136065311,-0.011550252992306114,0,0
eight_rare,0.125,estimated,8192,8192,400,64,50176,absolute_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068639327124223352,6.5737955579802157e-06,0.0089512167911219229,0.0089512167911219229,0.0085186182890653536,0.0019074494340456391,-0.0039947335127452554,0,0
eight_rare,0.125,estimated,8192,8192,400,64,50176,signed_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068639327124223352,6.5737955579802157e-06,0.0085186182890653536,0.0089512167911219229,0.0085186182890653536,0.0094629689136065311,-0.011117654490249545,0,0
eight_rare,0.125,estimated,8192,8192,400,64,50176,signed_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068639327124223352,6.5737955579802157e-06,0.0085186182890653536,0.0089512167911219229,0.0085186182890653536,0.0019074494340456391,-0.0035621350106886541,0,0
eight_rare,0.125,estimated,8192,8192,1600,64,126976,absolute_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068375025541736302,6.5737955579802157e-06,0.0089512167911219229,0.0089512167911219229,0.0085186182890653536,0.0047314844568032387,-0.0068451986937515322,0,0
eight_rare,0.125,estimated,8192,8192,1600,64,126976,absolute_variance,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068375025541736302,6.5737955579802157e-06,0.0089512167911219229,0.0089512167911219229,0.0085186182890653536,0.00077189026849235054,-0.0028856045054406832,0,0
eight_rare,0.125,estimated,8192,8192,1600,64,126976,signed_range,1000,0,0,0,0.0036820838968656712,0.0068275510204081,0.0068375025541736302,6.5737955579802157e-06,0.0085186182890653536,0.0089512167911219229,0.0085186182890653536,0.0047314844568032387,-0.0064126001916949647,0,0
