n,replication,seed,condition,theta,weighted_mean,lower_bound,concentration_radius,bias_upper,envelope_failure_probability,alpha,p_one_sided,reject,effective_clusters,positive_if_bias_below,inference_status,unadjusted_lower_bound,unadjusted_p_one_sided,unadjusted_reject
2048,144,202609056911144,noise_free_null,0,0.005854813419952257,-0.004395887488768622,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.987903603286583,False,2048.0,0.0011596680677869347,conditional_on_independence_bounds_and_bias_envelope,0.0011596680677869347,0.009482204967483927,True
2048,144,202609056911144,independent_noise_null,0,-0.008091189292351192,-0.09496666234752743,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08941110679097188,conditional_on_independence_bounds_and_bias_envelope,-0.08941110679097188,1.0,False
2048,144,202609056911144,shared_signal_alternative,0.25,0.2543363421475082,0.167460869092332,0.08131991749862068,0.005555555556555556,0.0,0.05,6.658395676199778e-13,True,2048.0,0.17301642464888756,conditional_on_independence_bounds_and_bias_envelope,0.17301642464888756,1.876988386290229e-13,True
2048,145,202609056911145,noise_free_null,0,0.004495218153234872,-0.005755482755486007,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.0001999271989304503,conditional_on_independence_bounds_and_bias_envelope,-0.0001999271989304503,0.06418167913217682,False
2048,145,202609056911145,independent_noise_null,0,-0.00881989259450964,-0.09569536564968588,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.09013981009313032,conditional_on_independence_bounds_and_bias_envelope,-0.09013981009313032,1.0,False
2048,145,202609056911145,shared_signal_alternative,0.25,0.25047113679503585,0.16359566373985962,0.08131991749862068,0.005555555556555556,0.0,0.05,1.5805090625087956e-12,True,2048.0,0.16915121929641516,conditional_on_independence_bounds_and_bias_envelope,0.16915121929641516,4.5429539063467217e-13,True
2048,146,202609056911146,noise_free_null,0,0.0053970506299260935,-0.004853650278794785,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.000701905277760771,conditional_on_independence_bounds_and_bias_envelope,0.000701905277760771,0.019093949239364347,True
2048,146,202609056911146,independent_noise_null,0,0.00431731121097315,-0.08255816184420309,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.07700260628764753,conditional_on_independence_bounds_and_bias_envelope,-0.07700260628764753,0.9915917889940723,False
2048,146,202609056911146,shared_signal_alternative,0.25,0.24745473018421704,0.16057925712904078,0.08131991749862068,0.005555555556555556,0.0,0.05,3.0739491245154007e-12,True,2048.0,0.16613481268559635,conditional_on_independence_bounds_and_bias_envelope,0.16613481268559635,8.970814826971559e-13,True
2048,147,202609056911147,noise_free_null,0,0.005112519124140564,-0.005138181784580314,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.00041737377197524194,conditional_on_independence_bounds_and_bias_envelope,0.00041737377197524194,0.028666814307811924,True
2048,147,202609056911147,independent_noise_null,0,0.013886334628856621,-0.07298913842631961,0.08131991749862068,0.005555555556555556,0.0,0.05,0.969049249407399,False,2048.0,-0.06743358286976406,conditional_on_independence_bounds_and_bias_envelope,-0.06743358286976406,0.9163523551801636,False
2048,147,202609056911147,shared_signal_alternative,0.25,0.2668725094719991,0.17999703641682283,0.08131991749862068,0.005555555556555556,0.0,0.05,3.675190288229436e-14,True,2048.0,0.1855525919733784,conditional_on_independence_bounds_and_bias_envelope,0.1855525919733784,9.726748907286247e-15,True
2048,148,202609056911148,noise_free_null,0,0.00565838053174974,-0.00459232037697114,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9985642124682327,False,2048.0,0.0009632351795844173,conditional_on_independence_bounds_and_bias_envelope,0.0009632351795844173,0.012893895013368638,True
2048,148,202609056911148,independent_noise_null,0,0.008040707192225955,-0.07883476586295028,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9972061213744254,False,2048.0,-0.07327921030639473,conditional_on_independence_bounds_and_bias_envelope,-0.07327921030639473,0.9711362182315576,False
2048,148,202609056911148,shared_signal_alternative,0.25,0.24781489608412016,0.16093942302894393,0.08131991749862068,0.005555555556555556,0.0,0.05,2.840466072831509e-12,True,2048.0,0.16649497858549947,conditional_on_independence_bounds_and_bias_envelope,0.16649497858549947,8.274418811386488e-13,True
2048,149,202609056911149,noise_free_null,0,0.005836919578081173,-0.004413781330639706,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9892994030024399,False,2048.0,0.0011417742259158504,conditional_on_independence_bounds_and_bias_envelope,0.0011417742259158504,0.009755659426931462,True
2048,149,202609056911149,independent_noise_null,0,0.00878831338826242,-0.07808715966691382,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9952768922810313,False,2048.0,-0.07253160411035826,conditional_on_independence_bounds_and_bias_envelope,-0.07253160411035826,0.9656169186240217,False
2048,149,202609056911149,shared_signal_alternative,0.25,0.25896699391195155,0.1720915208567753,0.08131991749862068,0.005555555556555556,0.0,0.05,2.3219580409540666e-13,True,2048.0,0.17764707641333083,conditional_on_independence_bounds_and_bias_envelope,0.17764707641333083,6.39475235272605e-14,True
2048,150,202609056911150,noise_free_null,0,0.006888924707570924,-0.003361776201149955,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.7853664220215921,False,2048.0,0.002193779355405601,conditional_on_independence_bounds_and_bias_envelope,0.002193779355405601,0.001581741387168365,True
2048,150,202609056911150,independent_noise_null,0,-0.0001694551177346519,-0.08704492817291089,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08148937261635533,conditional_on_independence_bounds_and_bias_envelope,-0.08148937261635533,1.0,False
2048,150,202609056911150,shared_signal_alternative,0.25,0.2649816422792664,0.17810616922409017,0.08131991749862068,0.005555555556555556,0.0,0.05,5.741182967324102e-14,True,2048.0,0.1836617247806457,conditional_on_independence_bounds_and_bias_envelope,0.1836617247806457,1.5339906253202138e-14,True
2048,151,202609056911151,noise_free_null,0,0.0052834000574067735,-0.004967300851314105,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0005882547052414514,conditional_on_independence_bounds_and_bias_envelope,0.0005882547052414514,0.022518264451844665,True
2048,151,202609056911151,independent_noise_null,0,0.013639333577591435,-0.07323613947758481,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9708307331105857,False,2048.0,-0.06768058392102926,conditional_on_independence_bounds_and_bias_envelope,-0.06768058392102926,0.9191790393693874,False
2048,151,202609056911151,shared_signal_alternative,0.25,0.2535878347399982,0.16671236168482192,0.08131991749862068,0.005555555556555556,0.0,0.05,7.880088464937359e-13,True,2048.0,0.17226791724137747,conditional_on_independence_bounds_and_bias_envelope,0.17226791724137747,2.229766154726465e-13,True
2048,152,202609056911152,noise_free_null,0,0.004707523969843334,-0.0055431769388775455,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,1.2378617678011462e-05,conditional_on_independence_bounds_and_bias_envelope,1.2378617678011462e-05,0.04921536421994528,True
2048,152,202609056911152,independent_noise_null,0,0.004069006790592896,-0.08280646626458335,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.0772509107080278,conditional_on_independence_bounds_and_bias_envelope,-0.0772509107080278,0.9925276313493248,False
2048,152,202609056911152,shared_signal_alternative,0.25,0.25524945809929633,0.1683739850441201,0.08131991749862068,0.005555555556555556,0.0,0.05,5.417765938879887e-13,True,2048.0,0.17392954060067564,conditional_on_independence_bounds_and_bias_envelope,0.17392954060067564,1.520253980759696e-13,True
2048,153,202609056911153,noise_free_null,0,0.0056768749661982865,-0.004573825942522592,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.998001835523302,False,2048.0,0.000981729614032964,conditional_on_independence_bounds_and_bias_envelope,0.000981729614032964,0.012531743927842457,True
2048,153,202609056911153,independent_noise_null,0,0.017467144632803164,-0.06940832842237307,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9377461871000359,False,2048.0,-0.06385277286581752,conditional_on_independence_bounds_and_bias_envelope,-0.06385277286581752,0.8709120370797057,False
2048,153,202609056911153,shared_signal_alternative,0.25,0.26792369491311896,0.18104822185794273,0.08131991749862068,0.005555555556555556,0.0,0.05,2.864021035980707e-14,True,2048.0,0.18660377741449827,conditional_on_independence_bounds_and_bias_envelope,0.18660377741449827,7.539910358759135e-15,True
2048,154,202609056911154,noise_free_null,0,0.006571085301137291,-0.0036796156075835874,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.8692286523030849,False,2048.0,0.001875939948971969,conditional_on_independence_bounds_and_bias_envelope,0.001875939948971969,0.002828944407087676,True
2048,154,202609056911154,independent_noise_null,0,0.014598041528927052,-0.07227743152624919,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9636364508675425,False,2048.0,-0.06672187596969363,conditional_on_independence_bounds_and_bias_envelope,-0.06672187596969363,0.9079753874462104,False
2048,154,202609056911154,shared_signal_alternative,0.25,0.25365307217272004,0.16677759911754378,0.08131991749862068,0.005555555556555556,0.0,0.05,7.765391368845739e-13,True,2048.0,0.17233315467409935,conditional_on_independence_bounds_and_bias_envelope,0.17233315467409935,2.196589814166988e-13,True
2048,155,202609056911155,noise_free_null,0,0.006919327743564335,-0.0033313731651565433,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.7766631942843027,False,2048.0,0.002224182391399013,conditional_on_independence_bounds_and_bias_envelope,0.002224182391399013,0.0014940278611104546,True
2048,155,202609056911155,independent_noise_null,0,-0.011947788756515953,-0.0988232618116922,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.09326770625513664,conditional_on_independence_bounds_and_bias_envelope,-0.09326770625513664,1.0,False
2048,155,202609056911155,shared_signal_alternative,0.25,0.2526895777218803,0.16581410466670404,0.08131991749862068,0.005555555556555556,0.0,0.05,9.639146206942579e-13,True,2048.0,0.1713696602232596,conditional_on_independence_bounds_and_bias_envelope,0.1713696602232596,2.739872712732428e-13,True
2048,156,202609056911156,noise_free_null,0,0.004961784282594414,-0.005288916626126465,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.0002666389304290918,conditional_on_independence_bounds_and_bias_envelope,0.0002666389304290918,0.035237258141594,True
2048,156,202609056911156,independent_noise_null,0,-0.0013213462948829797,-0.08819681935005923,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08264126379350366,conditional_on_independence_bounds_and_bias_envelope,-0.08264126379350366,1.0,False
2048,156,202609056911156,shared_signal_alternative,0.25,0.24629992346440258,0.15942445040922634,0.08131991749862068,0.005555555556555556,0.0,0.05,3.956870900481683e-12,True,2048.0,0.16498000596578188,conditional_on_independence_bounds_and_bias_envelope,0.16498000596578188,1.1614793950986462e-12,True
2048,157,202609056911157,noise_free_null,0,0.005806973900467658,-0.004443727008253221,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9914466773739629,False,2048.0,0.0011118285483023356,conditional_on_independence_bounds_and_bias_envelope,0.0011118285483023356,0.010229054768423583,True
2048,157,202609056911157,independent_noise_null,0,-0.0024498069340610526,-0.0893252799892373,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08376972443268174,conditional_on_independence_bounds_and_bias_envelope,-0.08376972443268174,1.0,False
2048,157,202609056911157,shared_signal_alternative,0.25,0.24510955632886947,0.15823408327369323,0.08131991749862068,0.005555555556555556,0.0,0.05,5.1266600262433925e-12,True,2048.0,0.16378963883024877,conditional_on_independence_bounds_and_bias_envelope,0.16378963883024877,1.5138968811841691e-12,True
2048,158,202609056911158,noise_free_null,0,0.003669729260570812,-0.006580971648150067,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.0010254160915945108,conditional_on_independence_bounds_and_bias_envelope,-0.0010254160915945108,0.16039878219580628,False
2048,158,202609056911158,independent_noise_null,0,0.000674000278294872,-0.08620147277688137,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08064591722032581,conditional_on_independence_bounds_and_bias_envelope,-0.08064591722032581,0.9997942287931717,False
2048,158,202609056911158,shared_signal_alternative,0.25,0.25744839244790496,0.1705729193927287,0.08131991749862068,0.005555555556555556,0.0,0.05,3.287185574919312e-13,True,2048.0,0.17612847494928424,conditional_on_independence_bounds_and_bias_envelope,0.17612847494928424,9.122487019695167e-14,True
2048,159,202609056911159,noise_free_null,0,0.005619368359980134,-0.004631332548740745,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.9994467767735946,False,2048.0,0.0009242230078148115,conditional_on_independence_bounds_and_bias_envelope,0.0009242230078148115,0.01368833204557669,True
2048,159,202609056911159,independent_noise_null,0,-0.002929282784033028,-0.08980475583920927,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08424920028265372,conditional_on_independence_bounds_and_bias_envelope,-0.08424920028265372,1.0,False
2048,159,202609056911159,shared_signal_alternative,0.25,0.2480918791030546,0.16121640604787835,0.08131991749862068,0.005555555556555556,0.0,0.05,2.672829639836771e-12,True,2048.0,0.16677196160443392,conditional_on_independence_bounds_and_bias_envelope,0.16677196160443392,7.775237887973773e-13,True
2048,160,202609056911160,noise_free_null,0,0.004924127219002269,-0.00532657368971861,0.0046951453521653225,0.005555555556555556,0.0,0.05,1.0,False,2048.0,0.00022898186683694658,conditional_on_independence_bounds_and_bias_envelope,0.00022898186683694658,0.03706578806007229,True
2048,160,202609056911160,independent_noise_null,0,0.007086637639882138,-0.07978883541529411,0.08131991749862068,0.005555555556555556,0.0,0.05,0.9989386087375669,False,2048.0,-0.07423327985873855,conditional_on_independence_bounds_and_bias_envelope,-0.07423327985873855,0.9775064104735165,False
2048,160,202609056911160,shared_signal_alternative,0.25,0.24406392851763128,0.15718845546245505,0.08131991749862068,0.005555555556555556,0.0,0.05,6.429543883598354e-12,True,2048.0,0.1627440110190106,conditional_on_independence_bounds_and_bias_envelope,0.1627440110190106,1.9086561123214367e-12,True
2048,161,202609056911161,noise_free_null,0,0.007043051753352062,-0.003207649155368817,0.0046951453521653225,0.005555555556555556,0.0,0.05,0.740308432973558,False,2048.0,0.002347906401186739,conditional_on_independence_bounds_and_bias_envelope,0.002347906401186739,0.0011814220612731405,True
2048,161,202609056911161,independent_noise_null,0,-0.003850649169563272,-0.09072612222473951,0.08131991749862068,0.005555555556555556,0.0,0.05,1.0,False,2048.0,-0.08517056666818396,conditional_on_independence_bounds_and_bias_envelope,-0.08517056666818396,1.0,False
2048,161,202609056911161,shared_signal_alternative,0.25,0.26466510977332497,0.1777896367181487,0.08131991749862068,0.005555555556555556,0.0,0.05,6.184335590127143e-14,True,2048.0,0.18334519227470425,conditional_on_independence_bounds_and_bias_envelope,0.18334519227470425,1.6550316652571763e-14,True
